season,date,home,away,home goals,away goals,home->away,away->home
2012,2012-08-12,Coritiba,Corinthians,1,2,0,3
2012,2012-08-12,Fluminense,Palmeiras,1,0,3,0
2012,2012-08-12,Portuguesa,Botafogo,1,1,1,1
2012,2012-08-15,Grêmio,Portuguesa,1,2,0,3
2012,2012-08-15,Cruzeiro,Fluminense,1,1,1,1
2012,2012-08-15,Atlético GO,Atlético MG,1,1,1,1
2012,2012-08-15,Ponte Preta,Bahia,0,2,0,3
2012,2012-08-15,Botafogo,Sport,2,0,3,0
2012,2012-08-15,Palmeiras,Flamengo,1,0,3,0
2012,2012-08-15,Náutico,São Paulo,3,0,3,0
2012,2012-08-16,Vasco da Gama,Coritiba,2,2,1,1
2012,2012-08-16,Corinthians,Internacional,1,0,3,0
2012,2012-08-16,Figueirense,Santos,1,3,0,3
2012,2012-08-18,Náutico,Bahia,1,0,3,0
2012,2012-08-18,Fluminense,Sport,1,0,3,0
2012,2012-08-18,São Paulo,Ponte Preta,3,0,3,0
2012,2012-08-19,Flamengo,Vasco da Gama,1,0,3,0
2012,2012-08-19,Santos,Corinthians,3,2,3,0
2012,2012-08-19,Atlético MG,Botafogo,3,2,3,0
2012,2012-08-19,Coritiba,Cruzeiro,4,0,3,0
2012,2012-08-19,Grêmio,Figueirense,4,0,3,0
2012,2012-08-19,Portuguesa,Internacional,1,1,1,1
2012,2012-08-19,Atlético GO,Palmeiras,2,1,3,0
2012,2012-08-25,Vasco da Gama,Fluminense,1,2,0,3
2012,2012-08-25,Palmeiras,Santos,1,2,0,3
2012,2012-08-25,Ponte Preta,Portuguesa,2,1,3,0
2012,2012-08-26,Internacional,Grêmio,0,1,0,3
2012,2012-08-26,Botafogo,Flamengo,0,0,1,1
2012,2012-08-26,Corinthians,São Paulo,1,2,0,3
2012,2012-08-26,Cruzeiro,Atlético MG,2,2,1,1
2012,2012-08-26,Sport,Náutico,0,0,1,1
2012,2012-08-26,Figueirense,Coritiba,3,1,3,0
2012,2012-08-26,Bahia,Atlético GO,1,1,1,1
2012,2012-08-29,Portuguesa,Palmeiras,3,0,3,0
2012,2012-08-29,Fluminense,Corinthians,1,1,1,1
2012,2012-08-29,Santos,Bahia,1,3,0,3
2012,2012-08-29,Grêmio,Vasco da Gama,2,0,3,0
2012,2012-08-29,Atlético MG,Ponte Preta,2,2,1,1
2012,2012-08-29,Coritiba,Internacional,1,0,3,0
2012,2012-08-29,Náutico,Figueirense,3,2,3,0
2012,2012-08-29,Atlético GO,Cruzeiro,0,2,0,3
2012,2012-08-30,Flamengo,Sport,1,1,1,1
2012,2012-08-30,São Paulo,Botafogo,4,0,3,0
2012,2012-09-01,Vasco da Gama,Portuguesa,2,0,3,0
2012,2012-09-01,Palmeiras,Grêmio,0,0,1,1
2012,2012-09-01,Figueirense,Fluminense,2,2,1,1
2012,2012-09-02,Botafogo,Coritiba,2,0,3,0
2012,2012-09-02,Corinthians,Atlético MG,1,0,3,0
2012,2012-09-02,Internacional,Flamengo,4,1,3,0
2012,2012-09-02,Cruzeiro,Náutico,3,0,3,0
2012,2012-09-02,Ponte Preta,Atlético GO,3,1,3,0
2012,2012-09-02,Sport,Santos,2,1,3,0
2012,2012-09-02,Bahia,São Paulo,1,0,3,0
2012,2012-09-05,Flamengo,Ponte Preta,0,1,0,3
2012,2012-09-05,São Paulo,Internacional,1,1,1,1
2012,2012-09-05,Grêmio,Atlético GO,2,1,3,0
2012,2012-09-05,Cruzeiro,Botafogo,1,3,0,3
2012,2012-09-05,Portuguesa,Coritiba,3,0,3,0
2012,2012-09-05,Figueirense,Corinthians,1,0,3,0
2012,2012-09-05,Náutico,Vasco da Gama,1,1,1,1
2012,2012-09-05,Bahia,Atlético MG,0,0,1,1
2012,2012-09-06,Fluminense,Santos,3,1,3,0
2012,2012-09-06,Palmeiras,Sport,3,1,3,0
2012,2012-09-08,Corinthians,Grêmio,3,1,3,0
2012,2012-09-08,Ponte Preta,Figueirense,2,2,1,1
2012,2012-09-08,Coritiba,Flamengo,3,0,3,0
2012,2012-09-09,Botafogo,Náutico,3,1,3,0
2012,2012-09-09,Vasco da Gama,Bahia,0,4,0,3
2012,2012-09-09,Santos,São Paulo,0,0,1,1
2012,2012-09-09,Internacional,Fluminense,0,1,0,3
2012,2012-09-09,Atlético MG,Palmeiras,3,0,3,0
2012,2012-09-09,Sport,Cruzeiro,2,1,3,0
2012,2012-09-09,Atlético GO,Portuguesa,1,1,1,1
2012,2012-09-12,Vasco da Gama,Palmeiras,3,1,3,0
2012,2012-09-12,Santos,Flamengo,2,0,3,0
2012,2012-09-12,Corinthians,Ponte Preta,1,1,1,1
2012,2012-09-12,Atlético MG,São Paulo,1,0,3,0
2012,2012-09-12,Portuguesa,Fluminense,0,2,0,3
2012,2012-09-12,Figueirense,Cruzeiro,2,0,3,0
2012,2012-09-12,Sport,Bahia,1,1,1,1
2012,2012-09-12,Atlético GO,Coritiba,1,2,0,3
2012,2012-09-13,Botafogo,Internacional,1,1,1,1
2012,2012-09-13,Grêmio,Náutico,2,0,3,0
2012,2012-09-15,São Paulo,Portuguesa,3,1,3,0
2012,2012-09-15,Fluminense,Atlético GO,1,2,0,3
2012,2012-09-16,Coritiba,Santos,1,2,0,3
2012,2012-09-16,Palmeiras,Corinthians,0,2,0,3
2012,2012-09-16,Flamengo,Grêmio,1,1,1,1
2012,2012-09-16,Internacional,Sport,2,2,1,1
2012,2012-09-16,Cruzeiro,Vasco da Gama,1,1,1,1
2012,2012-09-16,Ponte Preta,Botafogo,0,0,1,1
2012,2012-09-16,Náutico,Atlético MG,1,0,3,0
2012,2012-09-16,Bahia,Figueirense,2,1,3,0
2012,2012-09-22,Fluminense,Náutico,2,1,3,0
2012,2012-09-22,Santos,Portuguesa,1,3,0,3
2012,2012-09-22,Figueirense,Palmeiras,1,3,0,3
2012,2012-09-23,Botafogo,Corinthians,2,2,1,1
2012,2012-09-23,São Paulo,Cruzeiro,1,0,3,0
2012,2012-09-23,Internacional,Bahia,3,1,3,0
2012,2012-09-23,Atlético MG,Grêmio,0,0,1,1
2012,2012-09-23,Ponte Preta,Vasco da Gama,0,0,1,1
2012,2012-09-23,Sport,Coritiba,1,0,3,0
2012,2012-09-23,Atlético GO,Flamengo,1,2,0,3
2012,2012-09-26,Flamengo,Atlético MG,2,1,3,0
2012,2012-09-29,Vasco da Gama,Figueirense,3,1,3,0
2012,2012-09-29,Palmeiras,Ponte Preta,3,0,3,0
2012,2012-09-29,Cruzeiro,Internacional,0,0,1,1
2012,2012-09-29,Portuguesa,Atlético MG,1,1,1,1
2012,2012-09-29,Náutico,Atlético GO,2,0,3,0
2012,2012-09-30,Flamengo,Fluminense,0,1,0,3
2012,2012-09-30,Corinthians,Sport,3,0,3,0
2012,2012-09-30,Grêmio,Santos,1,1,1,1
2012,2012-09-30,Coritiba,São Paulo,1,1,1,1
2012,2012-09-30,Bahia,Botafogo,2,0,3,0
2012,2012-10-04,Flamengo,Bahia,0,0,1,1
2012,2012-10-04,Portuguesa,Sport,5,1,3,0
2012,2012-10-04,Coritiba,Ponte Preta,1,0,3,0
2012,2012-10-06,Fluminense,Botafogo,1,0,3,0
2012,2012-10-06,São Paulo,Palmeiras,3,0,3,0
2012,2012-10-06,Santos,Internacional,1,1,1,1
2012,2012-10-06,Grêmio,Cruzeiro,2,1,3,0
2012,2012-10-06,Atlético MG,Figueirense,6,0,3,0
2012,2012-10-06,Náutico,Corinthians,2,1,3,0
2012,2012-10-06,Atlético GO,Vasco da Gama,0,1,0,3
2012,2012-10-10,Vasco da Gama,São Paulo,0,2,0,3
2012,2012-10-10,Corinthians,Flamengo,3,2,3,0
2012,2012-10-10,Internacional,Atlético MG,3,0,3,0
2012,2012-10-10,Cruzeiro,Portuguesa,2,0,3,0
2012,2012-10-10,Ponte Preta,Náutico,2,1,3,0
2012,2012-10-10,Figueirense,Atlético GO,3,1,3,0
2012,2012-10-10,Bahia,Fluminense,0,2,0,3
2012,2012-10-10,Botafogo,Santos,0,2,0,3
2012,2012-10-11,Palmeiras,Coritiba,0,1,0,3
2012,2012-10-11,Sport,Grêmio,1,3,0,3
2012,2012-10-13,Atlético GO,Internacional,3,1,3,0
2012,2012-10-13,Portuguesa,Corinthians,1,1,1,1
2012,2012-10-13,Flamengo,Cruzeiro,1,1,1,1
2012,2012-10-14,Fluminense,Ponte Preta,2,1,3,0
2012,2012-10-14,Santos,Vasco da Gama,2,0,3,0
2012,2012-10-14,São Paulo,Figueirense,2,0,3,0
2012,2012-10-14,Grêmio,Botafogo,1,1,1,1
2012,2012-10-14,Atlético MG,Sport,2,1,3,0
2012,2012-10-14,Coritiba,Bahia,2,1,3,0
2012,2012-10-14,Náutico,Palmeiras,1,0,3,0
2012,2012-10-17,Fluminense,Grêmio,2,2,1,1
2012,2012-10-17,Santos,Atlético MG,2,2,1,1
2012,2012-10-17,Internacional,Figueirense,2,3,0,3
2012,2012-10-17,Cruzeiro,Corinthians,2,0,3,0
2012,2012-10-17,Portuguesa,Flamengo,0,0,1,1
2012,2012-10-17,Coritiba,Náutico,2,1,3,0
2012,2012-10-17,Bahia,Palmeiras,0,1,0,3
2012,2012-10-18,Botafogo,Vasco da Gama,3,2,3,0
2012,2012-10-18,São Paulo,Atlético GO,2,0,3,0
2012,2012-10-18,Sport,Ponte Preta,3,1,3,0
2012,2012-10-20,Palmeiras,Cruzeiro,2,0,3,0
2012,2012-10-20,Corinthians,Bahia,1,1,1,1
2012,2012-10-20,Grêmio,Coritiba,0,0,1,1
2012,2012-10-21,Flamengo,São Paulo,1,0,3,0
2012,2012-10-21,Atlético MG,Fluminense,3,2,3,0
2012,2012-10-21,Ponte Preta,Santos,1,0,3,0
2012,2012-10-21,Náutico,Portuguesa,0,0,1,1
2012,2012-10-21,Atlético GO,Sport,0,1,0,3
2012,2012-10-24,Vasco da Gama,Internacional,1,2,0,3
2012,2012-10-24,Figueirense,Botafogo,0,2,0,3
2012,2012-10-25,Fluminense,Coritiba,2,1,3,0
2012,2012-10-25,Santos,Náutico,0,0,1,1
2012,2012-10-25,Ponte Preta,Cruzeiro,1,0,3,0
2012,2012-10-27,Botafogo,Atlético GO,4,0,3,0
2012,2012-10-27,Corinthians,Vasco da Gama,1,0,3,0
2012,2012-10-27,Internacional,Palmeiras,2,1,3,0
2012,2012-10-27,Figueirense,Portuguesa,0,0,1,1
2012,2012-10-27,Sport,São Paulo,2,4,0,3
2012,2012-10-27,Bahia,Grêmio,1,1,1,1
2012,2012-10-31,Atlético MG,Flamengo,1,1,1,1
2012,2012-11-03,Flamengo,Figueirense,1,0,3,0
2012,2012-11-03,Grêmio,Ponte Preta,1,0,3,0
2012,2012-11-03,Cruzeiro,Santos,0,4,0,3
2012,2012-11-04,Vasco da Gama,Sport,0,3,0,3
2012,2012-11-04,Palmeiras,Botafogo,2,2,1,1
2012,2012-11-04,São Paulo,Fluminense,1,1,1,1
2012,2012-11-04,Portuguesa,Bahia,0,1,0,3
2012,2012-11-04,Coritiba,Atlético MG,1,0,3,0
2012,2012-11-04,Náutico,Internacional,3,0,3,0
2012,2012-11-04,Atlético GO,Corinthians,0,2,0,3
2012,2012-11-10,Botafogo,Portuguesa,3,0,3,0
2012,2012-11-10,Corinthians,Coritiba,5,1,3,0
2012,2012-11-10,Atlético GO,Santos,2,1,3,0
2012,2012-11-11,Vasco da Gama,Atlético MG,1,1,1,1
2012,2012-11-11,Palmeiras,Fluminense,2,3,0,3
2012,2012-11-11,Grêmio,São Paulo,2,1,3,0
2012,2012-11-11,Cruzeiro,Bahia,3,1,3,0
2012,2012-11-11,Ponte Preta,Internacional,1,0,3,0
2012,2012-11-11,Figueirense,Sport,1,1,1,1
2012,2012-11-11,Náutico,Flamengo,0,1,0,3
2012,2012-11-17,Santos,Figueirense,2,0,3,0
2012,2012-11-17,Coritiba,Vasco da Gama,1,2,0,3
2012,2012-11-18,Atlético MG,Atlético GO,2,2,1,1
2012,2012-11-18,Flamengo,Palmeiras,1,1,1,1
2012,2012-11-18,Fluminense,Cruzeiro,0,2,0,3
2012,2012-11-18,São Paulo,Náutico,2,1,3,0
2012,2012-11-18,Internacional,Corinthians,0,2,0,3
2012,2012-11-18,Portuguesa,Grêmio,2,2,1,1
2012,2012-11-18,Sport,Botafogo,2,0,3,0
2012,2012-11-18,Bahia,Ponte Preta,1,0,3,0
2012,2012-11-24,Vasco da Gama,Flamengo,1,1,1,1
2012,2012-11-24,Corinthians,Santos,1,1,1,1
2012,2012-11-25,Botafogo,Atlético MG,2,3,0,3
2012,2012-11-25,Palmeiras,Atlético GO,1,2,0,3
2012,2012-11-25,Internacional,Portuguesa,0,2,0,3
2012,2012-11-25,Cruzeiro,Coritiba,2,1,3,0
2012,2012-11-25,Ponte Preta,São Paulo,0,0,1,1
2012,2012-11-25,Figueirense,Grêmio,2,4,0,3
2012,2012-11-25,Sport,Fluminense,1,1,1,1
2012,2012-11-25,Bahia,Náutico,1,1,1,1
2012,2012-12-01,Flamengo,Botafogo,2,2,1,1
2012,2012-12-01,Santos,Palmeiras,3,1,3,0
2012,2012-12-02,Fluminense,Vasco da Gama,1,2,0,3
2012,2012-12-02,São Paulo,Corinthians,3,1,3,0
2012,2012-12-02,Grêmio,Internacional,0,0,1,1
2012,2012-12-02,Atlético MG,Cruzeiro,3,2,3,0
2012,2012-12-02,Náutico,Sport,1,0,3,0
2012,2012-12-02,Portuguesa,Ponte Preta,0,0,1,1
2012,2012-12-02,Coritiba,Figueirense,3,0,3,0
2012,2012-12-02,Atlético GO,Bahia,0,1,0,3
2013,2013-05-25,Vitória,Internacional,2,2,1,1
2013,2013-05-25,Corinthians,Botafogo,1,1,1,1
2013,2013-05-25,Vasco da Gama,Portuguesa,1,0,3,0
2013,2013-05-26,Fluminense,Athletico PR,2,1,3,0
2013,2013-05-26,Grêmio,Náutico,2,0,3,0
2013,2013-05-26,Ponte Preta,São Paulo,0,2,0,3
2013,2013-05-26,Criciúma,Bahia,3,1,3,0
2013,2013-05-26,Santos,Flamengo,0,0,1,1
2013,2013-05-26,Cruzeiro,Goiás,5,0,3,0
2013,2013-05-26,Coritiba,Atlético MG,2,1,3,0
2013,2013-05-29,Botafogo,Santos,2,1,3,0
2013,2013-05-29,Athletico PR,Cruzeiro,2,2,1,1
2013,2013-05-29,Flamengo,Ponte Preta,0,2,0,3
2013,2013-05-29,Bahia,Coritiba,0,0,1,1
2013,2013-05-29,Náutico,Vitória,0,3,0,3
2013,2013-05-29,São Paulo,Vasco da Gama,5,1,3,0
2013,2013-05-29,Goiás,Corinthians,1,1,1,1
2013,2013-05-30,Internacional,Criciúma,2,0,3,0
2013,2013-06-01,Botafogo,Cruzeiro,2,1,3,0
2013,2013-06-01,Athletico PR,Flamengo,2,2,1,1
2013,2013-06-01,Corinthians,Ponte Preta,1,0,3,0
2013,2013-06-01,Vitória,Vasco da Gama,2,0,3,0
2013,2013-06-01,Goiás,Coritiba,1,1,1,1
2013,2013-06-01,Santos,Grêmio,1,1,1,1
2013,2013-06-02,Atlético MG,São Paulo,0,0,1,1
2013,2013-06-02,Fluminense,Criciúma,3,0,3,0
2013,2013-06-02,Internacional,Bahia,1,2,0,3
2013,2013-06-02,Náutico,Portuguesa,2,2,1,1
2013,2013-06-05,Criciúma,Santos,3,1,3,0
2013,2013-06-05,Portuguesa,Internacional,1,1,1,1
2013,2013-06-05,Bahia,Botafogo,2,1,3,0
2013,2013-06-05,Ponte Preta,Athletico PR,3,4,0,3
2013,2013-06-05,Vasco da Gama,Atlético MG,2,0,3,0
2013,2013-06-05,Flamengo,Náutico,0,1,0,3
2013,2013-06-05,Cruzeiro,Corinthians,1,0,3,0
2013,2013-06-05,São Paulo,Goiás,0,1,0,3
2013,2013-06-05,Grêmio,Vitória,1,0,3,0
2013,2013-06-06,Coritiba,Fluminense,2,1,3,0
2013,2013-06-08,Criciúma,Flamengo,0,3,0,3
2013,2013-06-08,Cruzeiro,Internacional,2,2,1,1
2013,2013-06-08,Vasco da Gama,Bahia,1,1,1,1
2013,2013-06-08,Corinthians,Portuguesa,0,0,1,1
2013,2013-06-08,Ponte Preta,Botafogo,0,2,0,3
2013,2013-06-09,Atlético MG,Grêmio,2,0,3,0
2013,2013-06-09,Fluminense,Goiás,2,1,3,0
2013,2013-06-09,Vitória,Athletico PR,3,2,3,0
2013,2013-06-09,Coritiba,Náutico,1,0,3,0
2013,2013-06-12,Santos,Atlético MG,1,0,3,0
2013,2013-06-12,Portuguesa,Fluminense,2,1,3,0
2013,2013-06-12,Grêmio,São Paulo,1,1,1,1
2013,2013-07-06,Flamengo,Coritiba,2,2,1,1
2013,2013-07-06,Portuguesa,Cruzeiro,1,1,1,1
2013,2013-07-06,Náutico,Ponte Preta,1,3,0,3
2013,2013-07-06,Athletico PR,Grêmio,1,1,1,1
2013,2013-07-07,Atlético MG,Criciúma,3,2,3,0
2013,2013-07-07,São Paulo,Santos,0,2,0,3
2013,2013-07-07,Bahia,Corinthians,0,2,0,3
2013,2013-07-07,Internacional,Vasco da Gama,5,3,3,0
2013,2013-07-07,Goiás,Vitória,1,0,3,0
2013,2013-07-07,Botafogo,Fluminense,1,0,3,0
2013,2013-07-10,São Paulo,Bahia,1,2,0,3
2013,2013-07-13,Fluminense,Internacional,2,3,0,3
2013,2013-07-13,Santos,Portuguesa,4,1,3,0
2013,2013-07-13,Ponte Preta,Bahia,0,0,1,1
2013,2013-07-14,Corinthians,Atlético MG,0,1,0,3
2013,2013-07-14,Vitória,São Paulo,3,2,3,0
2013,2013-07-14,Grêmio,Botafogo,2,1,3,0
2013,2013-07-14,Coritiba,Athletico PR,1,0,3,0
2013,2013-07-14,Vasco da Gama,Flamengo,0,1,0,3
2013,2013-07-14,Criciúma,Goiás,0,0,1,1
2013,2013-07-14,Cruzeiro,Náutico,3,0,3,0
2013,2013-07-20,São Paulo,Cruzeiro,0,3,0,3
2013,2013-07-20,Criciúma,Grêmio,2,1,3,0
2013,2013-07-20,Botafogo,Náutico,2,0,3,0
2013,2013-07-21,Vitória,Bahia,0,0,1,1
2013,2013-07-21,Internacional,Flamengo,1,0,3,0
2013,2013-07-21,Athletico PR,Corinthians,1,1,1,1
2013,2013-07-21,Santos,Coritiba,2,2,1,1
2013,2013-07-21,Fluminense,Vasco da Gama,1,3,0,3
2013,2013-07-21,Goiás,Portuguesa,2,1,3,0
2013,2013-07-24,São Paulo,Internacional,0,1,0,3
2013,2013-07-27,Vasco da Gama,Criciúma,3,2,3,0
2013,2013-07-27,Portuguesa,Athletico PR,2,3,0,3
2013,2013-07-27,Ponte Preta,Santos,1,0,3,0
2013,2013-07-28,Corinthians,São Paulo,0,0,1,1
2013,2013-07-28,Grêmio,Fluminense,2,0,3,0
2013,2013-07-28,Náutico,Internacional,3,0,3,0
2013,2013-07-28,Cruzeiro,Atlético MG,4,1,3,0
2013,2013-07-28,Flamengo,Botafogo,1,1,1,1
2013,2013-07-28,Bahia,Goiás,2,1,3,0
2013,2013-07-28,Coritiba,Vitória,1,1,1,1
2013,2013-07-31,Fluminense,Cruzeiro,1,0,3,0
2013,2013-07-31,Atlético MG,Athletico PR,1,2,0,3
2013,2013-07-31,Corinthians,Grêmio,2,0,3,0
2013,2013-07-31,Coritiba,Ponte Preta,5,3,3,0
2013,2013-07-31,Portuguesa,Criciúma,1,1,1,1
2013,2013-07-31,Bahia,Flamengo,3,0,3,0
2013,2013-08-01,Botafogo,Vitória,2,0,3,0
2013,2013-08-01,Goiás,Vasco da Gama,1,1,1,1
2013,2013-08-03,Cruzeiro,Coritiba,1,0,3,0
2013,2013-08-04,Vasco da Gama,Botafogo,2,3,0,3
2013,2013-08-04,Flamengo,Atlético MG,3,0,3,0
2013,2013-08-04,Vitória,Portuguesa,2,1,3,0
2013,2013-08-04,Grêmio,Internacional,1,1,1,1
2013,2013-08-04,Ponte Preta,Fluminense,1,1,1,1
2013,2013-08-04,Criciúma,Corinthians,0,2,0,3
2013,2013-08-04,Athletico PR,Goiás,2,0,3,0
2013,2013-08-07,Flamengo,Portuguesa,1,1,1,1
2013,2013-08-07,Vitória,Fluminense,1,1,1,1
2013,2013-08-07,Goiás,Náutico,2,1,3,0
2013,2013-08-07,Criciúma,Cruzeiro,1,2,0,3
2013,2013-08-07,Atlético MG,Botafogo,2,2,1,1
2013,2013-08-07,Athletico PR,Bahia,1,0,3,0
2013,2013-08-07,Santos,Corinthians,1,1,1,1
2013,2013-08-08,Vasco da Gama,Ponte Preta,1,1,1,1
2013,2013-08-08,Grêmio,Coritiba,0,1,0,3
2013,2013-08-10,Botafogo,Goiás,1,1,1,1
2013,2013-08-10,Náutico,Atlético MG,0,0,1,1
2013,2013-08-11,Portuguesa,São Paulo,2,1,3,0
2013,2013-08-11,Fluminense,Flamengo,2,3,0,3
2013,2013-08-11,Corinthians,Vitória,2,0,3,0
2013,2013-08-11,Bahia,Grêmio,0,3,0,3
2013,2013-08-11,Internacional,Athletico PR,2,2,1,1
2013,2013-08-11,Ponte Preta,Criciúma,3,1,3,0
2013,2013-08-11,Cruzeiro,Santos,0,0,1,1
2013,2013-08-11,Coritiba,Vasco da Gama,0,1,0,3
2013,2013-08-14,Fluminense,Corinthians,0,0,1,1
2013,2013-08-14,Vitória,Ponte Preta,3,1,3,0
2013,2013-08-14,Grêmio,Cruzeiro,3,1,3,0
2013,2013-08-14,Atlético MG,Bahia,2,0,3,0
2013,2013-08-14,Goiás,Flamengo,1,1,1,1
2013,2013-08-14,Coritiba,Portuguesa,1,1,1,1
2013,2013-08-14,Santos,Vasco da Gama,1,1,1,1
2013,2013-08-14,Criciúma,Náutico,3,0,3,0
2013,2013-08-15,Botafogo,Internacional,3,3,1,1
2013,2013-08-15,São Paulo,Athletico PR,1,1,1,1
2013,2013-08-17,Vasco da Gama,Grêmio,2,3,0,3
2013,2013-08-17,Náutico,Fluminense,0,1,0,3
2013,2013-08-17,Cruzeiro,Vitória,5,1,3,0
2013,2013-08-18,Flamengo,São Paulo,0,0,1,1
2013,2013-08-18,Corinthians,Coritiba,1,0,3,0
2013,2013-08-18,Bahia,Santos,0,0,1,1
2013,2013-08-18,Internacional,Atlético MG,0,0,1,1
2013,2013-08-18,Ponte Preta,Goiás,0,1,0,3
2013,2013-08-18,Athletico PR,Criciúma,2,1,3,0
2013,2013-08-18,Portuguesa,Botafogo,1,3,0,3
2013,2013-08-24,Flamengo,Grêmio,0,1,0,3
2013,2013-08-24,Criciúma,Coritiba,2,1,3,0
2013,2013-08-24,Santos,Vitória,2,0,3,0
2013,2013-08-24,Ponte Preta,Cruzeiro,0,2,0,3
2013,2013-08-25,São Paulo,Fluminense,2,1,3,0
2013,2013-08-25,Bahia,Náutico,2,0,3,0
2013,2013-08-25,Atlético MG,Portuguesa,2,1,3,0
2013,2013-08-25,Athletico PR,Botafogo,2,0,3,0
2013,2013-08-25,Vasco da Gama,Corinthians,1,1,1,1
2013,2013-08-25,Internacional,Goiás,3,3,1,1
2013,2013-08-31,Fluminense,Santos,0,2,0,3
2013,2013-08-31,Grêmio,Ponte Preta,1,0,3,0
2013,2013-08-31,Goiás,Atlético MG,0,0,1,1
2013,2013-08-31,Portuguesa,Bahia,4,2,3,0
2013,2013-08-31,Náutico,Athletico PR,1,4,0,3
2013,2013-09-01,Botafogo,São Paulo,0,0,1,1
2013,2013-09-01,Corinthians,Flamengo,4,0,3,0
2013,2013-09-01,Vitória,Criciúma,0,1,0,3
2013,2013-09-01,Cruzeiro,Vasco da Gama,5,3,3,0
2013,2013-09-01,Coritiba,Internacional,0,0,1,1
2013,2013-09-03,Goiás,Grêmio,2,0,3,0
2013,2013-09-03,Náutico,São Paulo,0,1,0,3
2013,2013-09-04,Flamengo,Vitória,2,1,3,0
2013,2013-09-04,Bahia,Cruzeiro,1,3,0,3
2013,2013-09-04,Internacional,Corinthians,1,0,3,0
2013,2013-09-04,Atlético MG,Fluminense,2,2,1,1
2013,2013-09-04,Athletico PR,Santos,2,1,3,0
2013,2013-09-04,Portuguesa,Ponte Preta,2,1,3,0
2013,2013-09-05,São Paulo,Criciúma,1,2,0,3
2013,2013-09-05,Botafogo,Coritiba,3,1,3,0
2013,2013-09-05,Náutico,Vasco da Gama,0,3,0,3
2013,2013-09-07,Fluminense,Bahia,1,0,3,0
2013,2013-09-07,Vitória,Atlético MG,1,1,1,1
2013,2013-09-07,Grêmio,Portuguesa,3,2,3,0
2013,2013-09-07,Ponte Preta,Internacional,1,3,0,3
2013,2013-09-07,Santos,Goiás,1,0,3,0
2013,2013-09-08,Vasco da Gama,Athletico PR,0,0,1,1
2013,2013-09-08,Corinthians,Náutico,0,0,1,1
2013,2013-09-08,Criciúma,Botafogo,1,2,0,3
2013,2013-09-08,Cruzeiro,Flamengo,1,0,3,0
2013,2013-09-08,Coritiba,São Paulo,2,0,3,0
2013,2013-09-10,Internacional,Santos,1,2,0,3
2013,2013-09-11,Athletico PR,Fluminense,1,1,1,1
2013,2013-09-11,Botafogo,Corinthians,1,0,3,0
2013,2013-09-11,Náutico,Grêmio,0,2,0,3
2013,2013-09-11,Bahia,Criciúma,2,2,1,1
2013,2013-09-11,Portuguesa,Vasco da Gama,2,0,3,0
2013,2013-09-11,Goiás,Cruzeiro,1,2,0,3
2013,2013-09-12,Internacional,Vitória,2,2,1,1
2013,2013-09-12,São Paulo,Ponte Preta,1,0,3,0
2013,2013-09-12,Flamengo,Santos,2,1,3,0
2013,2013-09-12,Atlético MG,Coritiba,3,0,3,0
2013,2013-09-14,Cruzeiro,Athletico PR,1,0,3,0
2013,2013-09-14,Fluminense,Portuguesa,2,1,3,0
2013,2013-09-15,Santos,Botafogo,1,2,0,3
2013,2013-09-15,Ponte Preta,Flamengo,1,1,1,1
2013,2013-09-15,Coritiba,Bahia,2,2,1,1
2013,2013-09-15,Vitória,Náutico,2,1,3,0
2013,2013-09-15,Vasco da Gama,São Paulo,0,2,0,3
2013,2013-09-15,Corinthians,Goiás,1,2,0,3
2013,2013-09-15,Grêmio,Atlético MG,0,1,0,3
2013,2013-09-15,Criciúma,Internacional,0,1,0,3
2013,2013-09-18,Cruzeiro,Botafogo,3,0,3,0
2013,2013-09-18,São Paulo,Atlético MG,1,0,3,0
2013,2013-09-18,Ponte Preta,Corinthians,2,0,3,0
2013,2013-09-18,Vasco da Gama,Vitória,1,2,0,3
2013,2013-09-18,Coritiba,Goiás,2,2,1,1
2013,2013-09-18,Grêmio,Santos,1,1,1,1
2013,2013-09-18,Criciúma,Fluminense,1,2,0,3
2013,2013-09-19,Flamengo,Athletico PR,2,4,0,3
2013,2013-09-19,Bahia,Internacional,2,0,3,0
2013,2013-09-19,Portuguesa,Náutico,3,0,3,0
2013,2013-09-21,Fluminense,Coritiba,1,1,1,1
2013,2013-09-21,Vitória,Grêmio,0,0,1,1
2013,2013-09-22,Santos,Criciúma,2,1,3,0
2013,2013-09-22,Internacional,Portuguesa,0,1,0,3
2013,2013-09-22,Botafogo,Bahia,1,2,0,3
2013,2013-09-22,Athletico PR,Ponte Preta,1,0,3,0
2013,2013-09-22,Atlético MG,Vasco da Gama,2,1,3,0
2013,2013-09-22,Náutico,Flamengo,0,0,1,1
2013,2013-09-22,Corinthians,Cruzeiro,0,0,1,1
2013,2013-09-22,Goiás,São Paulo,1,0,3,0
2013,2013-09-25,Criciúma,Atlético MG,1,1,1,1
2013,2013-09-25,Santos,Náutico,1,1,1,1
2013,2013-09-28,Botafogo,Ponte Preta,0,1,0,3
2013,2013-09-28,Goiás,Fluminense,1,2,0,3
2013,2013-09-28,Náutico,Coritiba,3,0,3,0
2013,2013-09-29,São Paulo,Grêmio,0,1,0,3
2013,2013-09-29,Flamengo,Criciúma,4,1,3,0
2013,2013-09-29,Internacional,Cruzeiro,1,2,0,3
